3.8995	0.0012468	0.0537418	0.0543304	0.385126	-0.420993	-0.0563398	0.000388378	0.00523515	-0.370551	0.584691	-0.219564	-0.000954381	0.00862712	0.521709	0.379531	-0.0261588	-0.755413	-0.470177	-0.0230049	0.483694	0.122022	0.178367	-0.0353695	-0.471342	0.115462	-0.0241581	0.929552	-0.000387926	-0.0111468	-0.00105812	0.999937	0.391552	-0.26301	-0.0217616	-0.0705057	0.224863	0.0263745	0.0749273	0.113428	0.160581	0.294758	-0.124097	0.162696	
3.9	0.00125089	0.0540048	0.0545102	0.385131	-0.42138	-0.0565713	0.000376259	0.00547829	-0.370492	0.584781	-0.219581	-0.00119083	0.0081749	0.52595	0.359558	0.0106681	-0.774113	-0.463099	-0.0242376	0.486279	0.117812	0.180449	-0.0335075	-0.472898	0.115657	-0.0242899	0.929574	-0.000406098	-0.0110901	-0.0010514	0.999938	0.391025	-0.263154	-0.0223093	-0.0726226	0.226782	0.02775	0.0749104	0.11344	0.160641	0.294797	-0.124093	0.162705	
3.9005	0.00125476	0.0542699	0.0546798	0.385155	-0.421777	-0.0567997	0.000363524	0.00572269	-0.370435	0.584872	-0.219597	-0.00142806	0.00774638	0.530341	0.33926	0.0483747	-0.792769	-0.456847	-0.025469	0.488814	0.11379	0.182465	-0.0317435	-0.474457	0.115851	-0.0244217	0.929596	-0.000424791	-0.0110329	-0.00104436	0.999939	0.390514	-0.263294	-0.0228554	-0.0746929	0.2286	0.0291123	0.0748932	0.113453	0.160701	0.294836	-0.124088	0.162713	
3.901	0.00125843	0.0545375	0.0548386	0.385199	-0.422183	-0.0570254	0.00035016	0.00596837	-0.37038	0.584964	-0.219612	-0.00166607	0.00734039	0.535046	0.317502	0.088522	-0.812196	-0.45132	-0.0267281	0.491347	0.109507	0.184594	-0.0300724	-0.476018	0.116045	-0.0245536	0.929618	-0.000444003	-0.0109752	-0.00103697	0.999939	0.389949	-0.263434	-0.0234018	-0.0767588	0.230549	0.0304925	0.0748758	0.113467	0.160763	0.294875	-0.124083	0.162722	
3.9015	0.00126191	0.0548075	0.0549857	0.385265	-0.422599	-0.0572487	0.000336152	0.00621531	-0.370328	0.585058	-0.219626	-0.00190486	0.00695577	0.540082	0.294168	0.131332	-0.832614	-0.446572	-0.0280156	0.493883	0.104915	0.186871	-0.0284891	-0.477577	0.116238	-0.0246855	0.92964	-0.000463735	-0.0109171	-0.00102924	0.99994	0.389325	-0.263574	-0.0239499	-0.0788253	0.232646	0.0318917	0.0748582	0.113481	0.160825	0.294914	-0.124079	0.16273	
3.902	0.0012652	0.0550802	0.0551203	0.385353	-0.423026	-0.0574699	0.00032149	0.00646354	-0.370278	0.585153	-0.219639	-0.00214443	0.00659139	0.545493	0.269304	0.176678	-0.853948	-0.44245	-0.0293253	0.496466	0.099707	0.189784	-0.0269892	-0.479141	0.116432	-0.0248175	0.929662	-0.000483997	-0.0108583	-0.00102116	0.99994	0.38864	-0.263715	-0.0244894	-0.0809278	0.234895	0.0333037	0.0748404	0.113496	0.160889	0.294953	-0.124074	0.162739	
3.9025	0.00126833	0.0553559	0.055242	0.385465	-0.423464	-0.0576893	0.000306155	0.00671309	-0.370231	0.585249	-0.219652	-0.00238478	0.00624619	0.551273	0.243276	0.224111	-0.875865	-0.438856	-0.0306694	0.499105	0.0944599	0.192681	-0.0255683	-0.480706	0.116625	-0.0249495	0.929683	-0.000504798	-0.010799	-0.00101273	0.999941	0.387928	-0.263858	-0.0250194	-0.0830767	0.237174	0.0347413	0.0748225	0.113512	0.160954	0.294993	-0.124069	0.162747	
3.903	0.00127129	0.0556346	0.0553501	0.385602	-0.423913	-0.0579072	0.000290129	0.00696399	-0.370186	0.585347	-0.219664	-0.00262591	0.00591915	0.557387	0.216372	0.273173	-0.89797	-0.435671	-0.0320521	0.501788	0.089489	0.195216	-0.0242222	-0.482261	0.116817	-0.0250815	0.929704	-0.00052615	-0.0107391	-0.00100394	0.999942	0.387211	-0.264003	-0.0255382	-0.085264	0.239414	0.036209	0.0748043	0.11353	0.161021	0.295032	-0.124064	0.162756	
3.9035	0.00127409	0.0559165	0.0554445	0.385764	-0.424373	-0.0581236	0.000273395	0.00721623	-0.370144	0.585445	-0.219676	-0.00286781	0.0056093	0.563776	0.188753	0.323468	-0.919874	-0.432799	-0.0334683	0.504476	0.0847797	0.197416	-0.0229469	-0.48379	0.11701	-0.0252136	0.929725	-0.000548055	-0.0106787	-0.000994783	0.999942	0.386491	-0.264146	-0.0260433	-0.0874619	0.241612	0.037702	0.0747861	0.113548	0.161088	0.295072	-0.124058	0.162764	
3.904	0.00127675	0.0562017	0.0555248	0.385951	-0.424844	-0.0583386	0.000255938	0.00746979	-0.370103	0.585545	-0.219687	-0.00311044	0.00531574	0.570387	0.160553	0.374665	-0.941265	-0.430158	-0.0349137	0.507132	0.0803183	0.19931	-0.0217387	-0.485278	0.117202	-0.0253458	0.929746	-0.000570508	-0.0106177	-0.000985252	0.999943	0.385768	-0.264285	-0.0265331	-0.0896428	0.243767	0.0392164	0.074768	0.113567	0.161157	0.295111	-0.124053	0.162773	
