8.481	-0.00317483	0.0885541	-0.124524	0.534637	-0.404752	-0.0895785	0.00379653	0.0299122	-0.314193	0.596108	-0.276981	-0.0297553	0.000286478	0.215885	0.180595	-0.00525101	-0.295476	-0.397405	-0.000958874	0.217954	0.245714	-0.114909	-0.180709	-0.333826	0.48144	-0.0385883	0.948993	-0.000446328	-0.00290183	-0.000252496	0.999996	0.168219	-0.251396	0.0281732	0.133324	0.0540913	0.000772797	0.500089	0.122623	0.180796	0.606594	-0.121788	0.17853	
8.4815	-0.00317468	0.0886629	-0.124439	0.534642	-0.404905	-0.0897766	0.00379605	0.0300214	-0.314072	0.596051	-0.277071	-0.0299222	0.000289597	0.217571	0.171095	0.00924047	-0.306558	-0.396105	-0.000967132	0.218268	0.24185	-0.112781	-0.180653	-0.333937	0.481524	-0.0387138	0.949007	-0.000413146	-0.0028879	-0.000252195	0.999996	0.167627	-0.25109	0.028032	0.132718	0.0557525	0.000844199	0.500093	0.12262	0.180835	0.606595	-0.121789	0.17853	
8.4815	-0.00317454	0.0887725	-0.124357	0.534653	-0.405064	-0.089974	0.00379556	0.0301307	-0.313952	0.595996	-0.277162	-0.0300893	0.000292155	0.219364	0.162096	0.0234142	-0.317232	-0.394847	-0.000973696	0.218678	0.238303	-0.110752	-0.180644	-0.334147	0.481607	-0.0388393	0.949021	-0.000380127	-0.00287359	-0.000251878	0.999996	0.167082	-0.2508	0.0278761	0.132062	0.0572412	0.00090862	0.500097	0.122618	0.180874	0.606595	-0.121791	0.17853	
8.482	-0.00317439	0.0888832	-0.124281	0.534672	-0.405228	-0.0901708	0.00379507	0.0302403	-0.313835	0.595941	-0.277252	-0.0302565	0.000294191	0.221262	0.15357	0.0373008	-0.327483	-0.393628	-0.000978684	0.21918	0.235061	-0.108816	-0.180681	-0.33445	0.481691	-0.0389646	0.949035	-0.000347285	-0.00285896	-0.000251548	0.999996	0.166581	-0.250526	0.0277059	0.131357	0.0585625	0.000966328	0.5001	0.122616	0.180914	0.606595	-0.121792	0.17853	
8.483	-0.00317424	0.0889948	-0.124208	0.534698	-0.405396	-0.090367	0.00379458	0.0303502	-0.313719	0.595888	-0.277342	-0.030424	0.00029575	0.223263	0.145492	0.050954	-0.337356	-0.392441	-0.000982231	0.219782	0.232122	-0.106973	-0.180768	-0.33487	0.481774	-0.0390897	0.949048	-0.000314632	-0.00284404	-0.000251206	0.999996	0.166124	-0.250267	0.0275211	0.130603	0.0597177	0.00101758	0.500104	0.122615	0.180955	0.606596	-0.121793	0.17853	
8.4835	-0.00317409	0.0891075	-0.124139	0.53473	-0.40557	-0.0905626	0.00379409	0.0304604	-0.313604	0.595835	-0.277433	-0.0305916	0.000296813	0.225359	0.13784	0.0644265	-0.346915	-0.391283	-0.000984275	0.220461	0.229469	-0.105205	-0.180901	-0.335337	0.481856	-0.0392148	0.949062	-0.000282178	-0.00282887	-0.000250852	0.999996	0.165709	-0.250022	0.027321	0.129804	0.0607109	0.00106223	0.500107	0.122614	0.180996	0.606596	-0.121794	0.17853	
8.4835	-0.00317394	0.0892213	-0.124074	0.534769	-0.405748	-0.0907577	0.0037936	0.030571	-0.313491	0.595784	-0.277523	-0.0307596	0.000297417	0.22755	0.13059	0.0777775	-0.356228	-0.390147	-0.000984928	0.221224	0.227102	-0.103509	-0.181086	-0.335878	0.481939	-0.0393397	0.949076	-0.000249935	-0.00281349	-0.00025049	0.999996	0.165337	-0.249791	0.0271055	0.128959	0.0615422	0.00110045	0.50011	0.122613	0.181038	0.606596	-0.121795	0.17853	
8.484	-0.0031738	0.0893362	-0.124012	0.534814	-0.405931	-0.0909522	0.00379311	0.0306821	-0.313378	0.595733	-0.277614	-0.0309278	0.000297595	0.229845	0.123722	0.0910625	-0.365358	-0.38903	-0.000984314	0.222086	0.225022	-0.101888	-0.181324	-0.336518	0.482022	-0.0394645	0.949089	-0.000217917	-0.00279795	-0.000250121	0.999996	0.165007	-0.249575	0.0268744	0.128061	0.0622121	0.00113246	0.500113	0.122613	0.18108	0.606596	-0.121797	0.17853	
8.4845	-0.00317365	0.0894523	-0.123953	0.534866	-0.406118	-0.0911462	0.00379261	0.0307936	-0.313266	0.595683	-0.277705	-0.0310964	0.000297393	0.232324	0.117215	0.104336	-0.374364	-0.387947	-0.000982566	0.22312	0.223232	-0.100359	-0.181599	-0.337235	0.482104	-0.0395892	0.949102	-0.000186154	-0.00278228	-0.000249746	0.999996	0.164719	-0.249375	0.0266271	0.127041	0.0627217	0.0011582	0.500115	0.122614	0.181122	0.606597	-0.121798	0.17853	
8.485	-0.0031735	0.0895698	-0.123898	0.534925	-0.406309	-0.0913397	0.00379212	0.0309058	-0.313156	0.595633	-0.277796	-0.0312654	0.000296808	0.234974	0.11105	0.117635	-0.383284	-0.386897	-0.000979667	0.224307	0.22172	-0.0989073	-0.181911	-0.33799	0.482186	-0.0397138	0.949116	-0.000154674	-0.00276651	-0.000249367	0.999996	0.164472	-0.24919	0.0263634	0.125908	0.0630745	0.00117766	0.500117	0.122614	0.181165	0.606597	-0.121799	0.17853	
8.4855	-0.00317335	0.0896887	-0.123846	0.534991	-0.406506	-0.0915326	0.00379163	0.0310186	-0.313046	0.595584	-0.277887	-0.0314348	0.00029644	0.237827	0.104108	0.132375	-0.392589	-0.385868	-0.000978401	0.225681	0.220076	-0.0973864	-0.182237	-0.338814	0.482268	-0.0398383	0.949128	-0.000123511	-0.00275065	-0.000248983	0.999996	0.164202	-0.249021	0.0260883	0.124638	0.063486	0.00120148	0.500119	0.122616	0.181209	0.606597	-0.121799	0.17853	
8.486	-0.0031732	0.0898092	-0.123798	0.535066	-0.406707	-0.091725	0.00379114	0.0311322	-0.312936	0.595536	-0.277978	-0.0316047	0.000297026	0.240875	0.0960917	0.148931	-0.402404	-0.384853	-0.000980235	0.227236	0.218181	-0.095748	-0.182556	-0.3397	0.48235	-0.0399628	0.949141	-9.26998e-05	-0.00273466	-0.000248592	0.999996	0.163892	-0.248867	0.0258032	0.123234	0.0640138	0.00123316	0.50012	0.122618	0.181253	0.606597	-0.1218	0.17853	
8.4865	-0.00317305	0.0899312	-0.123754	0.53515	-0.406913	-0.0919169	0.00379065	0.0312467	-0.312828	0.595489	-0.27807	-0.031775	0.000298534	0.244102	0.0869776	0.167333	-0.412739	-0.383843	-0.000985065	0.228957	0.216022	-0.0939818	-0.182868	-0.340642	0.482432	-0.0400872	0.949154	-6.22703e-05	-0.0027185	-0.000248192	0.999996	0.16354	-0.248729	0.0255082	0.121706	0.0646632	0.00127276	0.500121	0.12262	0.181298	0.606598	-0.121801	0.17853	
8.487	-0.0031729	0.090055	-0.123716	0.535243	-0.407125	-0.0921084	0.00379016	0.0313621	-0.312722	0.595443	-0.278161	-0.0319458	0.000300866	0.247486	0.0768478	0.187407	-0.423436	-0.382834	-0.000992565	0.23082	0.213634	-0.0921288	-0.183159	-0.341629	0.482514	-0.0402115	0.949166	-3.22494e-05	-0.00270215	-0.000247782	0.999996	0.16315	-0.248603	0.0252041	0.120072	0.0654263	0.00131971	0.500122	0.122623	0.181343	0.606598	-0.121802	0.17853	
8.4875	-0.00317275	0.0901805	-0.123683	0.535348	-0.407342	-0.0922993	0.00378965	0.0314785	-0.312616	0.595398	-0.278253	-0.0321172	0.000303924	0.251001	0.0658177	0.208918	-0.434288	-0.381822	-0.00100242	0.232804	0.211046	-0.0902154	-0.183423	-0.342654	0.482595	-0.0403358	0.949179	-2.65934e-06	-0.00268558	-0.000247359	0.999996	0.162725	-0.24849	0.0248927	0.118348	0.0662919	0.0013733	0.500123	0.122626	0.18139	0.606598	-0.121803	0.17853	
8.488	-0.0031726	0.0903078	-0.123656	0.535464	-0.407565	-0.0924897	0.00378915	0.031596	-0.312512	0.595354	-0.278345	-0.032289	0.000307617	0.254627	0.0540101	0.231612	-0.445073	-0.38081	-0.00101434	0.234889	0.208289	-0.0882598	-0.183657	-0.343707	0.482676	-0.04046	0.949191	2.64812e-05	-0.00266878	-0.000246922	0.999996	0.162269	-0.248386	0.0245763	0.11655	0.0672476	0.00143281	0.500123	0.12263	0.181437	0.606598	-0.121803	0.17853	
8.4885	-0.00317244	0.090437	-0.123635	0.535591	-0.407793	-0.0926796	0.00378863	0.0317145	-0.312409	0.595311	-0.278437	-0.0324614	0.000311766	0.258355	0.0415395	0.255256	-0.455597	-0.3798	-0.00102774	0.237067	0.205346	-0.0861815	-0.183941	-0.344782	0.482757	-0.0405841	0.949203	5.5155e-05	-0.00265171	-0.000246471	0.999996	0.161785	-0.248293	0.024259	0.114683	0.0682825	0.00149804	0.500123	0.122634	0.181485	0.606599	-0.121804	0.178531	
8.489	-0.00317228	0.0905681	-0.123621	0.535731	-0.408025	-0.092869	0.00378811	0.0318342	-0.312308	0.595269	-0.278529	-0.0326343	0.000316266	0.262171	0.028508	0.279648	-0.46571	-0.378796	-0.00104228	0.239325	0.202227	-0.0839631	-0.184299	-0.345871	0.482838	-0.0407083	0.949215	8.33473e-05	-0.00263437	-0.000246003	0.999996	0.161276	-0.248209	0.0239431	0.112757	0.0693859	0.00156852	0.500122	0.122639	0.181534	0.606599	-0.121804	0.178531	
8.4895	-0.00317212	0.0907011	-0.123613	0.535883	-0.408263	-0.0930579	0.00378758	0.031955	-0.312209	0.595228	-0.278621	-0.0328078	0.000321065	0.266057	0.0150027	0.304627	-0.475313	-0.377799	-0.00105779	0.241646	0.198962	-0.0816358	-0.184714	-0.346968	0.482918	-0.0408323	0.949226	0.000111046	-0.00261674	-0.000245518	0.999997	0.160746	-0.248133	0.0236296	0.110784	0.0705479	0.00164361	0.500122	0.122644	0.181583	0.606599	-0.121805	0.178531	
8.4905	-0.00317196	0.0908361	-0.123613	0.536048	-0.408505	-0.0932463	0.00378705	0.032077	-0.312111	0.595189	-0.278714	-0.0329819	0.000326124	0.269998	0.0010979	0.330064	-0.484347	-0.376813	-0.00107415	0.244016	0.195584	-0.0792371	-0.185165	-0.348067	0.482998	-0.0409564	0.949237	0.000138243	-0.00259881	-0.000245014	0.999997	0.160197	-0.248065	0.0233192	0.108775	0.0717592	0.00172267	0.500121	0.12265	0.181634	0.606599	-0.121805	0.178531	
8.4905	-0.00317179	0.0909731	-0.123619	0.536226	-0.408752	-0.0934342	0.0037865	0.0322002	-0.312015	0.59515	-0.278807	-0.0331564	0.000331412	0.273982	-0.0131435	0.35586	-0.492789	-0.375837	-0.00109125	0.246424	0.192125	-0.0768044	-0.18563	-0.349164	0.483078	-0.0410804	0.949249	0.000164932	-0.00258057	-0.000244491	0.999997	0.159633	-0.248002	0.0230128	0.106739	0.0730115	0.00180513	0.50012	0.122656	0.181686	0.6066	-0.121805	0.178531	
8.4915	-0.00317162	0.0911121	-0.123633	0.536417	-0.409002	-0.0936216	0.00378595	0.0323247	-0.311921	0.595113	-0.2789	-0.0333316	0.000336897	0.277998	-0.0276685	0.381935	-0.500645	-0.374872	-0.00110901	0.248858	0.18861	-0.0743703	-0.18609	-0.350254	0.483158	-0.0412044	0.949259	0.000191106	-0.002562	-0.000243948	0.999997	0.159056	-0.247945	0.022711	0.104684	0.0742968	0.00189045	0.500119	0.122662	0.181738	0.6066	-0.121806	0.178531	
8.492	-0.00317145	0.0912531	-0.123654	0.536621	-0.409256	-0.0938086	0.00378538	0.0324503	-0.311828	0.595077	-0.278993	-0.0335072	0.000342571	0.282039	-0.0424259	0.408223	-0.507932	-0.373918	-0.0011274	0.251321	0.185078	-0.0719781	-0.186524	-0.351364	0.483237	-0.0413283	0.94927	0.000216762	-0.0025431	-0.000243384	0.999997	0.15847	-0.247894	0.022414	0.102612	0.0756066	0.00197819	0.500118	0.122669	0.181791	0.6066	-0.121806	0.178531	
8.4925	-0.00317128	0.0913961	-0.123683	0.536839	-0.409513	-0.0939951	0.00378481	0.0325772	-0.311737	0.595042	-0.279086	-0.0336835	0.000348371	0.286089	-0.0573862	0.434684	-0.514689	-0.372978	-0.0011462	0.253782	0.181524	-0.0696189	-0.186929	-0.352427	0.483316	-0.0414522	0.949281	0.0002419	-0.00252387	-0.000242799	0.999997	0.157874	-0.247846	0.0221225	0.100537	0.0769379	0.00206786	0.500117	0.122677	0.181846	0.6066	-0.121806	0.178531	
8.493	-0.0031711	0.0915412	-0.123719	0.537069	-0.409774	-0.0941811	0.00378423	0.0327053	-0.311648	0.595009	-0.27918	-0.0338602	0.000354306	0.290146	-0.0725028	0.461264	-0.520948	-0.372051	-0.00116545	0.256255	0.17799	-0.0673427	-0.187286	-0.353503	0.483395	-0.0415761	0.949291	0.000266518	-0.00250431	-0.000242192	0.999997	0.157273	-0.247803	0.0218364	0.0984584	0.0782814	0.00215911	0.500116	0.122685	0.181901	0.6066	-0.121806	0.178531	
