   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	  -2.3999999999999999e-01	   5.9999999999999998e-01	  -3.5999999999999999e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	  -2.3999999999999999e-01	   5.9999999999999998e-01	  -3.5999999999999999e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   2.9999999999999999e-01	   2.9999999999999999e-01	   1.5000000000000000e+00	  -1.2700000000000000e+00	  -1.0000000000000000e+00	   0.0000000000000000e+00	  -1.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	  -2.9999999999999999e-01	  -2.9999999999999999e-01	  -1.5000000000000000e+00	   1.2700000000000000e+00	   1.0000000000000000e+00	   0.0000000000000000e+00	   1.0000000000000000e+00	   0.0000000000000000e+00	
   4.0000000000000001e-03	   0.0000000000000000e+00	   0.0000000000000000e+00	  -2.4000359519999998e-01	   6.0000719039999995e-01	  -3.6000359519999997e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	  -2.4000359519999998e-01	   6.0000719039999995e-01	  -3.6000359519999997e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   2.9999760319999996e-01	   2.9999760319999996e-01	   1.4999964047999998e+00	  -1.2700023968000000e+00	  -1.0000023968000000e+00	   3.5951999999999999e-06	  -9.9999640479999996e-01	   3.5951999999999999e-06	   0.0000000000000000e+00	   0.0000000000000000e+00	  -2.9999760319999996e-01	  -2.9999760319999996e-01	  -1.4999964047999998e+00	   1.2700023968000000e+00	   1.0000023968000000e+00	   3.5951999999999999e-06	   9.9999640479999996e-01	   3.5951999999999999e-06	
   8.0000000000000002e-03	   0.0000000000000000e+00	   0.0000000000000000e+00	  -2.4001436159999998e-01	   6.0002872320000000e-01	  -3.6001436160000000e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	  -2.4001436159999998e-01	   6.0002872320000000e-01	  -3.6001436160000000e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   2.9999042560000000e-01	   2.9999042560000000e-01	   1.4999856384000001e+00	  -1.2700095744000002e+00	  -1.0000095744000002e+00	   1.4361600000000000e-05	  -9.9998563839999999e-01	   1.4361600000000000e-05	   0.0000000000000000e+00	   0.0000000000000000e+00	  -2.9999042560000000e-01	  -2.9999042560000000e-01	  -1.4999856384000001e+00	   1.2700095744000002e+00	   1.0000095744000002e+00	   1.4361600000000000e-05	   9.9998563839999999e-01	   1.4361600000000000e-05	
   1.2000000000000000e-02	   0.0000000000000000e+00	   0.0000000000000000e+00	  -2.4003227039999997e-01	   6.0006454079999993e-01	  -3.6003227039999997e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	  -2.4003227039999997e-01	   6.0006454079999993e-01	  -3.6003227039999997e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   2.9997848639999997e-01	   2.9997848639999997e-01	   1.4999677296000000e+00	  -1.2700215135999999e+00	  -1.0000215135999999e+00	   3.2270399999999995e-05	  -9.9996772959999991e-01	   3.2270399999999995e-05	   0.0000000000000000e+00	   0.0000000000000000e+00	  -2.9997848639999997e-01	  -2.9997848639999997e-01	  -1.4999677296000000e+00	   1.2700215135999999e+00	   1.0000215135999999e+00	   3.2270399999999995e-05	   9.9996772959999991e-01	   3.2270399999999995e-05	
   1.6000000000000000e-02	   0.0000000000000000e+00	   0.0000000000000000e+00	  -2.4005729279999999e-01	   6.0011458559999997e-01	  -3.6005729279999998e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	  -2.4005729279999999e-01	   6.0011458559999997e-01	  -3.6005729279999998e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   2.9996180480000001e-01	   2.9996180480000001e-01	   1.4999427072000000e+00	  -1.2700381951999999e+00	  -1.0000381951999999e+00	   5.7292799999999995e-05	  -9.9994270720000000e-01	   5.7292799999999995e-05	   0.0000000000000000e+00	   0.0000000000000000e+00	  -2.9996180480000001e-01	  -2.9996180480000001e-01	  -1.4999427072000000e+00	   1.2700381951999999e+00	   1.0000381951999999e+00	   5.7292799999999995e-05	   9.9994270720000000e-01	   5.7292799999999995e-05	
   2.0000000000000000e-02	   0.0000000000000000e+00	   0.0000000000000000e+00	  -2.4008940000000001e-01	   6.0017879999999990e-01	  -3.6008939999999995e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	  -2.4008940000000001e-01	   6.0017879999999990e-01	  -3.6008939999999995e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   2.9994040000000000e-01	   2.9994040000000000e-01	   1.4999106000000000e+00	  -1.2700596000000000e+00	  -1.0000595999999999e+00	   8.9399999999999991e-05	  -9.9991059999999998e-01	   8.9399999999999991e-05	   0.0000000000000000e+00	   0.0000000000000000e+00	  -2.9994040000000000e-01	  -2.9994040000000000e-01	  -1.4999106000000000e+00	   1.2700596000000000e+00	   1.0000595999999999e+00	   8.9399999999999991e-05	   9.9991059999999998e-01	   8.9399999999999991e-05	
   2.4000000000000000e-02	   0.0000000000000000e+00	   0.0000000000000000e+00	  -2.4012856320000001e-01	   6.0025712639999995e-01	  -3.6012856319999997e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	  -2.4012856320000001e-01	   6.0025712639999995e-01	  -3.6012856319999997e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   2.9991429120000002e-01	   2.9991429120000002e-01	   1.4998714368000001e+00	  -1.2700857088000002e+00	  -1.0000857088000001e+00	   1.2856319999999998e-04	  -9.9987143680000001e-01	   1.2856319999999998e-04	   0.0000000000000000e+00	   0.0000000000000000e+00	  -2.9991429120000002e-01	  -2.9991429120000002e-01	  -1.4998714368000001e+00	   1.2700857088000002e+00	   1.0000857088000001e+00	   1.2856319999999998e-04	   9.9987143680000001e-01	   1.2856319999999998e-04	
   2.8000000000000001e-02	   0.0000000000000000e+00	   0.0000000000000000e+00	  -2.4017475359999998e-01	   6.0034950720000002e-01	  -3.6017475360000001e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	  -2.4017475359999998e-01	   6.0034950720000002e-01	  -3.6017475360000001e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   2.9988349759999999e-01	   2.9988349759999999e-01	   1.4998252464000001e+00	  -1.2701165024000001e+00	  -1.0001165024000001e+00	   1.7475359999999997e-04	  -9.9982524640000003e-01	   1.7475359999999997e-04	   0.0000000000000000e+00	   0.0000000000000000e+00	  -2.9988349759999999e-01	  -2.9988349759999999e-01	  -1.4998252464000001e+00	   1.2701165024000001e+00	   1.0001165024000001e+00	   1.7475359999999997e-04	   9.9982524640000003e-01	   1.7475359999999997e-04	
   3.2000000000000001e-02	   0.0000000000000000e+00	   0.0000000000000000e+00	  -2.4022794239999998e-01	   6.0045588480000001e-01	  -3.6022794240000000e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	  -2.4022794239999998e-01	   6.0045588480000001e-01	  -3.6022794240000000e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   2.9984803840000002e-01	   2.9984803840000002e-01	   1.4997720576000000e+00	  -1.2701519616000001e+00	  -1.0001519616000001e+00	   2.2794239999999999e-04	  -9.9977205759999999e-01	   2.2794239999999999e-04	   0.0000000000000000e+00	   0.0000000000000000e+00	  -2.9984803840000002e-01	  -2.9984803840000002e-01	  -1.4997720576000000e+00	   1.2701519616000001e+00	   1.0001519616000001e+00	   2.2794239999999999e-04	   9.9977205759999999e-01	   2.2794239999999999e-04	
   3.6000000000000004e-02	   0.0000000000000000e+00	   0.0000000000000000e+00	  -2.4028810079999999e-01	   6.0057620160000003e-01	  -3.6028810080000001e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	  -2.4028810079999999e-01	   6.0057620160000003e-01	  -3.6028810080000001e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   2.9980793280000001e-01	   2.9980793280000001e-01	   1.4997118992000000e+00	  -1.2701920672000000e+00	  -1.0001920672000000e+00	   2.8810080000000007e-04	  -9.9971189920000003e-01	   2.8810080000000007e-04	   0.0000000000000000e+00	   0.0000000000000000e+00	  -2.9980793280000001e-01	  -2.9980793280000001e-01	  -1.4997118992000000e+00	   1.2701920672000000e+00	   1.0001920672000000e+00	   2.8810080000000007e-04	   9.9971189920000003e-01	   2.8810080000000007e-04	
