0	0.00255110070207724	0.00539071287075688	-0.287170171473293	0.617534832720541	-0.33142242041639	-0.00928470234647633	-0.0025903413345344	-0.0492355270290806	-0.276245125551071	0.59897381462071	-0.325196664536316	0.0407372546840372	0	0	0	0.3	0.3	1.5	-1.27	-1	0	-1	0	0	0	-0.3	-0.3	-1.5	1.27	1	0	1	0	-509.937509490741	-515.062490509259
0.0005	0.00255130260684639	0.0056719108086616	-0.287193073435518	0.617585785395617	-0.331451188289548	-0.00955664486619182	-0.00259026561968907	-0.0489590472778276	-0.276333572375473	0.599161812866184	-0.325314941693346	0.0405218050094612	0	0	0	0.3	0.3	1.5	-1.27	-1	0	-1	0	0	0	-0.3	-0.3	-1.5	1.27	1	0	1	0	-507.375075925926	-517.624924074074
0.001	0.00255150052926643	0.00595394583768585	-0.287215256857741	0.617635235167083	-0.331479006457451	-0.00982893460756244	-0.00259018914978433	-0.0486820486531522	-0.276422302951908	0.599350208145915	-0.325432713313303	0.0403061855501589	0	0	0	0.3	0.3	1.5	-1.27	-1	0	-1	0	0	0	-0.3	-0.3	-1.5	1.27	1	0	1	0	-504.81275625	-520.18724375
0.0015	0.00255169448235665	0.00623681201072063	-0.287236718092857	0.617683172441602	-0.331505868752168	-0.0101015680997754	-0.00259011193522239	-0.0484045330932359	-0.276511297519008	0.599538962361052	-0.325549965057953	0.0400903935211697	0	0	0	0.3	0.3	1.5	-1.27	-1	0	-1	0	0	0	-0.3	-0.3	-1.5	1.27	1	0	1	0	-502.250607407407	-522.749392592593
0.002	0.00255188447948109	0.00652050331702657	-0.287257453528768	0.617729587707722	-0.331531769067534	-0.010374541844906	-0.00259003398650479	-0.0481265025907961	-0.276600536466198	0.59972803771386	-0.325666682782325	0.0398744261631584	0	0	0	0.3	0.3	1.5	-1.27	-1	0	-1	0	0	0	-0.3	-0.3	-1.5	1.27	1	0	1	0	-499.688686342593	-525.311313657407
0.0025	0.00255207053434613	0.00680501368264012	-0.287277459589085	0.61777447153775	-0.331556701360483	-0.010647852318078	-0.00258995531423146	-0.0478479591930843	-0.276690000334724	0.599917396709582	-0.325782852534887	0.039658280742946	0	0	0	0.3	0.3	1.5	-1.27	-1	0	-1	0	0	0	-0.3	-0.3	-1.5	1.27	1	0	1	0	-497.12705	-527.87295
0.003	0.00255225266099807	0.00709033697078635	-0.287296732733823	0.617817814589631	-0.331580659652378	-0.0109214959676279	-0.0025898759290997	-0.0475689050018776	-0.276779669818656	0.600107002158255	-0.325898460557694	0.039441954554035	0	0	0	0.3	0.3	1.5	-1.27	-1	0	-1	0	0	0	-0.3	-0.3	-1.5	1.27	1	0	1	0	-494.565755324074	-530.434244675926
0.0035	0.00255243087382065	0.00737646698229867	-0.287315269460117	0.617859607608845	-0.33160363803035	-0.0111954692152715	-0.00258979584190323	-0.0472893421734641	-0.276869525765869	0.600296817176492	-0.326013493286522	0.0392254449171323	0	0	0	0.3	0.3	1.5	-1.27	-1	0	-1	0	0	0	-0.3	-0.3	-1.5	1.27	1	0	1	0	-492.004859259259	-532.995140740741
0.004	0.00255260518753247	0.00766339745604504	-0.287333066302926	0.617899841430306	-0.331625630648633	-0.0114697684562747	-0.00258971506353115	-0.047009272918623	-0.276959549179007	0.600486805189223	-0.326127937350973	0.0390087491806674	0	0	0	0.3	0.3	1.5	-1.27	-1	0	-1	0	0	0	-0.3	-0.3	-1.5	1.27	1	0	1	0	-489.44441875	-535.55558125
0.0045	0.00255277561718453	0.00795112206936108	-0.287350119835754	0.61793850698027	-0.331646631729913	-0.0117443900596265	-0.00258963360496696	-0.0467286995025979	-0.277049721216423	0.600676929931394	-0.326241779574561	0.0387918647213065	0	0	0	0.3	0.3	1.5	-1.27	-1	0	-1	0	0	0	-0.3	-0.3	-1.5	1.27	1	0	1	0	-486.884490740741	-538.115509259259
0.005	0.00255294217815754	0.00823963443848955	-0.287366426671369	0.617975595278256	-0.331666635566668	-0.0120193303682156	-0.00258955147728759	-0.0464476242450648	-0.277140023193099	0.600867155449618	-0.326355006974773	0.0385747889444621	0	0	0	0.3	0.3	1.5	-1.27	-1	0	-1	0	0	0	-0.3	-0.3	-1.5	1.27	1	0	1	0	-484.325132175926	-540.674867824074
0.0055	0.00255310488615933	0.0085289281190266	-0.287381983462526	0.618011097438967	-0.33168563652252	-0.0122945856990104	-0.00258946869166229	-0.0461660495200934	-0.277230436581541	0.601057446103797	-0.326467606763114	0.0383575192847989	0	0	0	0.3	0.3	1.5	-1.27	-1	0	-1	0	0	0	-0.3	-0.3	-1.5	1.27	1	0	1	0	-481.7664	-543.2336
0.006	0.00255326375722217	0.00881899660637443	-0.287396786902701	0.618045004674233	-0.331703629033583	-0.0125701523432413	-0.00258938525935172	-0.0458839777561026	-0.277320943012658	0.601247766568685	-0.32657956634512	0.0381400532067348	0	0	0	0.3	0.3	1.5	-1.27	-1	0	-1	0	0	0	-0.3	-0.3	-1.5	1.27	1	0	1	0	-479.208351157407	-545.791648842593
0.0065	0.00255341880770005	0.00910983333620052	-0.287410833726821	0.618077308294947	-0.33172060760982	-0.012846026566587	-0.00258930119170683	-0.0456014114358101	-0.277411524276617	0.601438081835429	-0.326690873320354	0.0379223882049372	0	0	0	0.3	0.3	1.5	-1.27	-1	0	-1	0	0	0	-0.3	-0.3	-1.5	1.27	1	0	1	0	-476.651042592593	-548.348957407407
0.007	0.00255357005426592	0.00940143168490329	-0.287424120711999	0.618107999713023	-0.331736566836403	-0.0131222046093637	-0.00258921650016791	-0.0453183530961756	-0.277502162323675	0.601628357213055	-0.326801515482384	0.0377045218048157	0	0	0	0.3	0.3	1.5	-1.27	-1	0	-1	0	0	0	-0.3	-0.3	-1.5	1.27	1	0	1	0	-474.09453125	-550.90546875
0.0075	0.00255371751390892	0.00969378497008416	-0.287436644678277	0.618137070443346	-0.331751501375066	-0.0133986826867168	-0.00258913119626351	-0.0450348053283382	-0.277592839264997	0.601818558329919	-0.326911480818732	0.0374864515630086	0	0	0	0.3	0.3	1.5	-1.27	-1	0	-1	0	0	0	-0.3	-0.3	-1.5	1.27	1	0	1	0	-471.538874074074	-553.461125925926
0.008	0.00255386120393149	0.00998688645102598	-0.287448402489369	0.618164512105744	-0.331765405965473	-0.0136754569888165	-0.00258904529160941	-0.0447507707775471	-0.277683537373441	0.602008651135114	-0.32702075751081	0.0372681750678665	0	0	0	0.3	0.3	1.5	-1.27	-1	0	-1	0	0	0	-0.3	-0.3	-1.5	1.27	1	0	1	0	-468.984128009259	-556.015871990741
