0	-0.004838	0.0406382353669878	-0.127295102509663	0.560826971514466	-0.434709996429003	-0.0370110485302804	0.002049472196747	-0.0164898557030568	-0.440066906488393	0.544300210298268	-0.0922318634874483	0.00951909827237556	0	0	0	0.3	0.3	1.5	-1.27	-1	0	-1	0	0	0	-0.3	-0.3	-1.5	1.27	1	0	1	0	-509.937509490741	-515.062490509259
0.0005	-0.00483989	0.0408987051331475	-0.12662669820133	0.560280649126935	-0.434649690300438	-0.0373406289275603	0.00207515256513031	-0.0162054701843253	-0.439925970415715	0.544455126259947	-0.0923472643617557	0.00928331290776528	0	0	0	0.3	0.3	1.5	-1.27	-1	0	-1	0	0	0	-0.3	-0.3	-1.5	1.27	1	0	1	0	-507.375075925926	-517.624924074074
0.001	-0.00484193	0.0411592139781716	-0.125955721847453	0.559729347971576	-0.434587432531932	-0.0376708379342976	0.00210073638090989	-0.0159210067599387	-0.439783285139463	0.54460688452784	-0.0924625592112304	0.0090475004432383	0	0	0	0.3	0.3	1.5	-1.27	-1	0	-1	0	0	0	-0.3	-0.3	-1.5	1.27	1	0	1	0	-504.81275625	-520.18724375
0.0015	-0.00484412	0.041419758373873	-0.125282186991841	0.559173077844031	-0.434523226181937	-0.0380016625930448	0.00212622178895553	-0.0156364699851314	-0.43963885647357	0.5447555008094	-0.0925777646724002	0.00881166577952966	0	0	0	0.3	0.3	1.5	-1.27	-1	0	-1	0	0	0	-0.3	-0.3	-1.5	1.27	1	0	1	0	-502.250607407407	-522.749392592593
0.002	-0.00484646	0.0416803347760837	-0.124606107498087	0.558611849163216	-0.434457074625942	-0.0383330898978129	0.00215160694325821	-0.0153518644320395	-0.439492690458205	0.544900991250286	-0.0926928973577955	0.00857581387916113	0	0	0	0.3	0.3	1.5	-1.27	-1	0	-1	0	0	0	-0.3	-0.3	-1.5	1.27	1	0	1	0	-499.688686342593	-525.311313657407
0.0025	-0.00484894	0.0419409396248698	-0.123927497550619	0.558045672975009	-0.434388981558806	-0.0386651067953844	0.0021768900071149	-0.0150671946894048	-0.439344793357493	0.54504337242888	-0.0928079738521306	0.00833994976580764	0	0	0	0.3	0.3	1.5	-1.27	-1	0	-1	0	0	0	-0.3	-0.3	-1.5	1.27	1	0	1	0	-497.12705	-527.87295
0.003	-0.00485157	0.0422015693447512	-0.123246371655743	0.557474560955888	-0.434318950997057	-0.0389977001866319	0.00220206915331197	-0.0147824653622776	-0.439195171657202	0.545182661350773	-0.0929230107085124	0.00810407852364955	0	0	0	0.3	0.3	1.5	-1.27	-1	0	-1	0	0	0	-0.3	-0.3	-1.5	1.27	1	0	1	0	-494.565755324074	-530.434244675926
0.0035	-0.00485436	0.0424622203449243	-0.122562744642644	0.556898525416527	-0.434246987281158	-0.039330856927841	0.00222714256430735	-0.0144976810717157	-0.439043832062425	0.545318875443218	-0.0930380244446771	0.00786820529671068	0	0	0	0.3	0.3	1.5	-1.27	-1	0	-1	0	0	0	-0.3	-0.3	-1.5	1.27	1	0	1	0	-492.004859259259	-532.995140740741
0.004	-0.00485729	0.0427228890194888	-0.121876631664365	0.556317579305314	-0.434173095077736	-0.0396645638320383	0.00225210843241118	-0.0142128464544829	-0.438890781495238	0.54545203254956	-0.0931530315392554	0.00763233528818226	0	0	0	0.3	0.3	1.5	-1.27	-1	0	-1	0	0	0	-0.3	-0.3	-1.5	1.27	1	0	1	0	-489.44441875	-535.55558125
0.0045	-0.00486037	0.0429835717476779	-0.121188048198761	0.555731736211838	-0.43409727938178	-0.0399988076703231	0.00227696495996518	-0.0139279661627431	-0.438736027092352	0.545582150923635	-0.0932680484280674	0.00739647375973297	0	0	0	0.3	0.3	1.5	-1.27	-1	0	-1	0	0	0	-0.3	-0.3	-1.5	1.27	1	0	1	0	-486.884490740741	-538.115509259259
0.005	-0.00486361	0.0432442648940925	-0.120497010049417	0.555141010370301	-0.434019545518801	-0.0403335751732044	0.00230171035952051	-0.0136430448637543	-0.438579576202745	0.545709249224148	-0.0933830915004462	0.00716062603080517	0	0	0	0.3	0.3	1.5	-1.27	-1	0	-1	0	0	0	-0.3	-0.3	-1.5	1.27	1	0	1	0	-484.325132175926	-540.674867824074
0.0055	-0.00486699	0.043504964808939	-0.119803533346547	0.554545416662878	-0.433939899146955	-0.0406688530319412	0.00232634285401431	-0.013358087239559	-0.438421436385285	0.545833346509017	-0.0934981770955935	0.00692479747789741	0	0	0	0.3	0.3	1.5	-1.27	-1	0	-1	0	0	0	-0.3	-0.3	-1.5	1.27	1	0	1	0	-481.7664	-543.2336
0.006	-0.00487053	0.0437656678282707	-0.119107634547856	0.553944970623025	-0.433858346259131	-0.0410046278998873	0.00235086067694464	-0.0130730979866726	-0.438261615406336	0.545954462229703	-0.093613321498965	0.00668899353383338	0	0	0	0.3	0.3	1.5	-1.27	-1	0	-1	0	0	0	-0.3	-0.3	-1.5	1.27	1	0	1	0	-479.208351157407	-545.791648842593
0.0065	-0.00487422	0.0440263702742332	-0.118409330439377	0.553339688438717	-0.433774893184998	-0.0413408863938394	0.00237526207254408	-0.0127880818157703	-0.438100121237351	0.546072616225508	-0.0937285409386882	0.0064532196870174	0	0	0	0.3	0.3	1.5	-1.27	-1	0	-1	0	0	0	-0.3	-0.3	-1.5	1.27	1	0	1	0	-476.651042592593	-548.348957407407
